Timestamp,Detection Status,Number of Circles
2025-03-13 07:21:51.138048,Missed,0
2025-03-13 07:21:51.268460,Missed,0
2025-03-13 07:21:51.368542,Detected,1
2025-03-13 07:21:51.467483,Missed,0
2025-03-13 07:21:51.568088,Missed,0
2025-03-13 07:21:51.667004,Missed,0
2025-03-13 07:21:51.768082,Missed,0
2025-03-13 07:21:51.867072,Missed,0
2025-03-13 07:21:51.967061,Missed,0
2025-03-13 07:21:52.067547,Missed,0
2025-03-13 07:21:52.166923,Missed,0
2025-03-13 07:21:52.267040,Missed,0
2025-03-13 07:21:52.367342,Missed,0
2025-03-13 07:21:52.466819,Missed,0
2025-03-13 07:21:52.567114,Missed,0
2025-03-13 07:21:52.666514,Missed,0
2025-03-13 07:21:52.767230,Missed,0
2025-03-13 07:21:52.866666,Missed,0
2025-03-13 07:21:52.966234,Missed,0
2025-03-13 07:21:53.066150,Missed,0
2025-03-13 07:21:53.166365,Missed,0
2025-03-13 07:21:53.266983,Missed,0
2025-03-13 07:21:53.367159,Missed,0
2025-03-13 07:21:53.466094,Missed,0
2025-03-13 07:21:53.566385,Missed,0
2025-03-13 07:21:53.666451,Missed,0
2025-03-13 07:21:53.766650,Missed,0
2025-03-13 07:21:53.866254,Missed,0
2025-03-13 07:21:53.966707,Missed,0
2025-03-13 07:21:54.102272,Missed,0
2025-03-13 07:21:54.238984,Missed,0
2025-03-13 07:21:54.370225,Missed,0
2025-03-13 07:21:54.504858,Missed,0
2025-03-13 07:21:54.637659,Missed,0
2025-03-13 07:21:54.766759,Missed,0
2025-03-13 07:21:54.868195,Missed,0
2025-03-13 07:21:54.965936,Missed,0
2025-03-13 07:21:55.065201,Detected,1
2025-03-13 07:21:55.166382,Missed,0
2025-03-13 07:21:55.268596,Detected,1
2025-03-13 07:21:55.401534,Missed,0
2025-03-13 07:21:55.500302,Missed,0
2025-03-13 07:21:55.599442,Missed,0
2025-03-13 07:21:55.699847,Missed,0
2025-03-13 07:21:55.798984,Detected,1
2025-03-13 07:21:55.898369,Missed,0
2025-03-13 07:21:55.998581,Missed,0
2025-03-13 07:21:56.098880,Detected,1
2025-03-13 07:21:56.198662,Missed,0
2025-03-13 07:21:56.300252,Missed,0
2025-03-13 07:21:56.399125,Detected,1
2025-03-13 07:21:56.499141,Missed,0
2025-03-13 07:21:56.599559,Detected,1
2025-03-13 07:21:56.698512,Detected,1
2025-03-13 07:21:56.799878,Detected,1
2025-03-13 07:21:56.932489,Detected,1
2025-03-13 07:21:57.032307,Missed,0
2025-03-13 07:21:57.132863,Detected,1
2025-03-13 07:21:57.238220,Detected,2
2025-03-13 07:21:57.369381,Detected,2
2025-03-13 07:21:57.501867,Detected,1
2025-03-13 07:21:57.598553,Detected,1
2025-03-13 07:21:57.698692,Detected,1
2025-03-13 07:21:57.798121,Detected,1
2025-03-13 07:21:57.899228,Missed,0
2025-03-13 07:21:57.999006,Detected,1
2025-03-13 07:21:58.099049,Detected,1
2025-03-13 07:21:58.198695,Missed,0
2025-03-13 07:21:58.301768,Detected,1
2025-03-13 07:21:58.435208,Missed,0
2025-03-13 07:21:58.532309,Detected,1
2025-03-13 07:21:58.630554,Missed,0
2025-03-13 07:21:58.730970,Detected,2
2025-03-13 07:21:58.831710,Missed,0
2025-03-13 07:21:58.931635,Detected,2
2025-03-13 07:21:59.030841,Detected,1
2025-03-13 07:21:59.131536,Missed,0
2025-03-13 07:21:59.230922,Missed,0
2025-03-13 07:21:59.329996,Missed,0
2025-03-13 07:21:59.430952,Missed,0
2025-03-13 07:21:59.532839,Missed,0
2025-03-13 07:21:59.630792,Detected,1
2025-03-13 07:21:59.730168,Missed,0
2025-03-13 07:21:59.831033,Detected,1
2025-03-13 07:21:59.930752,Detected,1
2025-03-13 07:22:00.031485,Missed,0
2025-03-13 07:22:00.131787,Detected,1
2025-03-13 07:22:00.233612,Detected,1
2025-03-13 07:22:00.365892,Missed,0
2025-03-13 07:22:00.464160,Detected,2
2025-03-13 07:22:00.563647,Missed,0
2025-03-13 07:22:00.663651,Missed,0
2025-03-13 07:22:00.763992,Missed,0
2025-03-13 07:22:00.863423,Detected,1
2025-03-13 07:22:00.963992,Detected,1
2025-03-13 07:22:01.063426,Detected,1
2025-03-13 07:22:01.163691,Missed,0
2025-03-13 07:22:01.263868,Missed,0
2025-03-13 07:22:01.363705,Missed,0
2025-03-13 07:22:01.463463,Detected,1
2025-03-13 07:22:01.563588,Detected,1
2025-03-13 07:22:01.663544,Missed,0
2025-03-13 07:22:01.763763,Detected,2
2025-03-13 07:22:01.863450,Detected,1
2025-03-13 07:22:01.963231,Missed,0
2025-03-13 07:22:02.063909,Detected,1
2025-03-13 07:22:02.163134,Detected,1
2025-03-13 07:22:02.263543,Detected,1
2025-03-13 07:22:02.362578,Detected,2
2025-03-13 07:22:02.463293,Missed,0
2025-03-13 07:22:02.563198,Detected,1
2025-03-13 07:22:02.663604,Missed,0
2025-03-13 07:22:02.763119,Missed,0
2025-03-13 07:22:02.862277,Detected,1
2025-03-13 07:22:02.963172,Detected,1
2025-03-13 07:22:03.063636,Detected,1
2025-03-13 07:22:03.163142,Detected,1
2025-03-13 07:22:03.262962,Detected,1
2025-03-13 07:22:03.361956,Detected,1
2025-03-13 07:22:03.463501,Detected,1
2025-03-13 07:22:03.563015,Detected,1
2025-03-13 07:22:03.662332,Missed,0
2025-03-13 07:22:03.763184,Detected,1
2025-03-13 07:22:03.862492,Detected,1
2025-03-13 07:22:03.962558,Missed,0
2025-03-13 07:22:04.062950,Missed,0
2025-03-13 07:22:04.163058,Missed,0
2025-03-13 07:22:04.262094,Missed,0
2025-03-13 07:22:04.363779,Missed,0
2025-03-13 07:22:04.464123,Missed,0
2025-03-13 07:22:04.563373,Missed,0
2025-03-13 07:22:04.661545,Missed,0
2025-03-13 07:22:04.762737,Missed,0
2025-03-13 07:22:04.863108,Missed,0
2025-03-13 07:22:04.962351,Missed,0
2025-03-13 07:22:05.062655,Missed,0
2025-03-13 07:22:05.162606,Missed,0
2025-03-13 07:22:05.263512,Missed,0
2025-03-13 07:22:05.361916,Missed,0
2025-03-13 07:22:05.462335,Missed,0
2025-03-13 07:22:05.561982,Missed,0
2025-03-13 07:22:05.661978,Missed,0
2025-03-13 07:22:05.762722,Missed,0
2025-03-13 07:22:05.863321,Missed,0
2025-03-13 07:22:05.999222,Missed,0
2025-03-13 07:22:06.130626,Missed,0
2025-03-13 07:22:06.266176,Missed,0
2025-03-13 07:22:06.396602,Missed,0
2025-03-13 07:22:06.495871,Missed,0
2025-03-13 07:22:06.597457,Missed,0
2025-03-13 07:22:06.695467,Missed,0
2025-03-13 07:22:06.796576,Missed,0
2025-03-13 07:22:06.895127,Missed,0
2025-03-13 07:22:06.996704,Missed,0
2025-03-13 07:22:07.095492,Missed,0
2025-03-13 07:22:07.195893,Missed,0
2025-03-13 07:22:07.328024,Missed,0
2025-03-13 07:22:07.428263,Missed,0
2025-03-13 07:22:07.530616,Missed,0
2025-03-13 07:22:07.661459,Missed,0
2025-03-13 07:22:07.762533,Missed,0
2025-03-13 07:22:07.862942,Detected,1
2025-03-13 07:22:07.962779,Missed,0
2025-03-13 07:22:08.064932,Missed,0
2025-03-13 07:22:08.195895,Detected,1
2025-03-13 07:22:08.294785,Missed,0
2025-03-13 07:22:08.396138,Missed,0
2025-03-13 07:22:08.495131,Missed,0
2025-03-13 07:22:08.595063,Detected,1
2025-03-13 07:22:08.695250,Missed,0
2025-03-13 07:22:08.795078,Missed,0
2025-03-13 07:22:08.895090,Missed,0
2025-03-13 07:22:08.995722,Detected,1
2025-03-13 07:22:09.094517,Missed,0
2025-03-13 07:22:09.194862,Missed,0
2025-03-13 07:22:09.295530,Missed,0
2025-03-13 07:22:09.427749,Missed,0
2025-03-13 07:22:09.529644,Detected,1
2025-03-13 07:22:09.628854,Missed,0
2025-03-13 07:22:09.727248,Missed,0
2025-03-13 07:22:09.829682,Missed,0
2025-03-13 07:22:09.960040,Missed,0
2025-03-13 07:22:10.062065,Detected,1
2025-03-13 07:22:10.163905,Missed,0
2025-03-13 07:22:10.296403,Missed,0
2025-03-13 07:22:10.431368,Missed,0
2025-03-13 07:22:10.559696,Missed,0
2025-03-13 07:22:10.660789,Detected,1
2025-03-13 07:22:10.760875,Missed,0
2025-03-13 07:22:10.861368,Missed,0
2025-03-13 07:22:10.962321,Detected,1
2025-03-13 07:22:11.060248,Missed,0
2025-03-13 07:22:11.161232,Missed,0
2025-03-13 07:22:11.260604,Detected,1
2025-03-13 07:22:11.360042,Missed,0
2025-03-13 07:22:11.459094,Missed,0
2025-03-13 07:22:11.559997,Missed,0
2025-03-13 07:22:11.661542,Missed,0
2025-03-13 07:22:11.793667,Missed,0
2025-03-13 07:22:11.892953,Missed,0
2025-03-13 07:22:11.991982,Missed,0
2025-03-13 07:22:12.100020,Missed,0
2025-03-13 07:22:12.227404,Missed,0
2025-03-13 07:22:12.325630,Missed,0
2025-03-13 07:22:12.426067,Missed,0
2025-03-13 07:22:12.526540,Missed,0
2025-03-13 07:22:12.627204,Missed,0
2025-03-13 07:22:12.726089,Missed,0
2025-03-13 07:22:12.826445,Missed,0
2025-03-13 07:22:12.925780,Missed,0
2025-03-13 07:22:13.047031,Missed,0
2025-03-13 07:22:13.191167,Missed,0
2025-03-13 07:22:13.291194,Missed,0
2025-03-13 07:22:13.394392,Missed,0
2025-03-13 07:22:13.492447,Missed,0
2025-03-13 07:22:13.592691,Missed,0
2025-03-13 07:22:13.692771,Missed,0
2025-03-13 07:22:13.792628,Missed,0
2025-03-13 07:22:13.892348,Missed,0
2025-03-13 07:22:13.993198,Missed,0
2025-03-13 07:22:14.125870,Missed,0
2025-03-13 07:22:14.259156,Missed,0
2025-03-13 07:22:14.359229,Missed,0
2025-03-13 07:22:14.492864,Missed,0
2025-03-13 07:22:14.628588,Missed,0
2025-03-13 07:22:14.762816,Missed,0
2025-03-13 07:22:14.893135,Missed,0
2025-03-13 07:22:15.023961,Missed,0
2025-03-13 07:22:15.125832,Missed,0
2025-03-13 07:22:15.262907,Missed,0
2025-03-13 07:22:15.392781,Missed,0
2025-03-13 07:22:15.532981,Missed,0
2025-03-13 07:22:15.695988,Missed,0
2025-03-13 07:22:15.823977,Missed,0
2025-03-13 07:22:15.924218,Missed,0
2025-03-13 07:22:16.024299,Missed,0
2025-03-13 07:22:16.124797,Missed,0
2025-03-13 07:22:16.223155,Missed,0
2025-03-13 07:22:16.322787,Missed,0
2025-03-13 07:22:16.423382,Missed,0
2025-03-13 07:22:16.560015,Missed,0
2025-03-13 07:22:16.692192,Missed,0
2025-03-13 07:22:16.791368,Missed,0
2025-03-13 07:22:16.890869,Missed,0
